timestamp,zone_id,worker_name,risk_label,temperature,gas_level,vibration,pressure,noise_level,anomaly_score,is_anomaly
2026-07-05 19:28:14.664903,Assembly Point,Vikram Rao,Low,27.82,39.36,2.38,4.4,64.28,0.10246872240646865,False
2026-06-21 02:48:14.664903,Chemical Storage,Rohit Gupta,High,34.64,71.07,2.88,3.92,70.99,0.10248257410916117,False
2026-07-05 05:53:14.664903,Assembly Point,Fatima Khan,Low,34.56,18.48,3.55,4.95,63.39,0.10253907237316062,False
2026-07-01 18:48:14.664903,Zone-C,Rohit Gupta,Low,38.93,60.31,4.18,7.22,81.31,0.10257290151884685,False
2026-06-27 15:43:14.664903,Chemical Storage,Karan Singh,Low,37.28,39.94,1.59,7.05,79.22,0.1025862583173634,False
2026-06-25 20:53:14.664903,Zone-B,Fatima Khan,Low,37.88,10.13,2.75,4.24,70.09,0.10259040736823788,False
2026-07-08 07:43:14.664903,Chemical Storage,Rohit Gupta,Low,29.98,53.11,4.67,3.44,81.17,0.1026396517716347,False
2026-07-03 21:23:14.664903,Zone-B,Anjali Das,Medium,33.32,17.2,3.21,3.54,83.56,0.10266420761606287,False
2026-07-08 04:53:14.664903,Zone-C,Rahul Sharma,Low,39.17,28.38,2.96,7.16,73.54,0.10268302350943703,False
2026-06-24 09:18:14.664903,Zone-B,Fatima Khan,Low,32.99,28.48,5.39,6.63,68.92,0.10270808221978694,False
2026-06-29 00:18:14.664903,Chemical Storage,Fatima Khan,Low,32.51,54.75,4.41,7.0,88.4,0.10277326893046396,False
2026-06-28 21:28:14.664903,Zone-B,Amit Kumar,Low,26.1,25.31,4.64,4.6,83.31,0.1028211603485436,False
2026-06-26 08:38:14.664903,Chemical Storage,Rahul Sharma,Low,37.28,54.66,0.52,4.52,76.31,0.10282885761026433,False
2026-06-23 17:23:14.664903,Zone-A,Amit Kumar,Low,38.25,45.99,3.54,2.82,83.22,0.10283593464067226,False
2026-06-21 02:28:14.664903,Zone-A,Rahul Sharma,High,51.1,46.84,3.57,4.06,80.5,0.10284615208006465,False
2026-07-02 13:03:14.664903,Zone-A,Amit Kumar,Low,38.54,50.56,3.94,3.88,91.57,0.10289100457705119,False
2026-06-21 22:48:14.664903,Chemical Storage,Meera Joshi,Low,36.46,63.37,4.43,3.87,67.64,0.10291958217378461,False
2026-06-22 12:43:14.664903,Zone-A,Meera Joshi,Low,54.89,36.2,5.68,5.98,81.87,0.10294280938847711,False
2026-07-01 11:18:14.664903,Zone-C,Rahul Sharma,Low,26.06,65.7,3.18,5.24,78.99,0.10294924907040337,False
2026-06-30 13:13:14.664903,Furnace Area,Sneha Patel,Low,51.93,31.68,5.19,5.12,92.86,0.1029893103657204,False
2026-07-07 12:38:14.664903,Zone-B,Amit Kumar,Medium,33.24,66.1,1.99,4.37,69.57,0.10303897447059146,False
2026-06-24 18:18:14.664903,Chemical Storage,Neha Verma,Low,33.33,41.21,0.5,4.97,72.07,0.10304328452059164,False
2026-07-01 12:38:14.664903,Zone-A,Sneha Patel,Low,48.73,51.01,3.75,5.39,91.42,0.1030887644205275,False
2026-06-21 21:13:14.664903,Chemical Storage,Rahul Sharma,Low,45.48,50.53,3.03,4.26,66.76,0.10312567052587995,False
2026-06-22 08:28:14.664903,Assembly Point,Meera Joshi,Low,34.13,30.62,0.79,3.62,78.68,0.1031313713507594,False
2026-06-25 17:18:14.664903,Zone-C,Priya Reddy,Low,33.39,48.73,3.52,6.33,65.26,0.10314694854309081,False
2026-07-04 14:38:14.664903,Zone-C,Fatima Khan,Low,43.53,36.21,4.83,3.24,73.19,0.10323617936660001,False
2026-07-06 21:38:14.664903,Zone-C,Sneha Patel,Low,39.26,36.07,2.98,7.3,73.8,0.10325279930655795,False
2026-06-22 18:13:14.664903,Chemical Storage,Neha Verma,Medium,44.97,66.15,1.83,4.95,74.88,0.10327532293279884,False
2026-06-27 15:28:14.664903,Zone-A,Neha Verma,Low,28.1,47.45,3.28,6.88,84.49,0.10328089509829419,False
2026-06-30 19:18:14.664903,Zone-C,Karan Singh,Low,30.48,32.78,3.41,6.67,91.05,0.1032973442815357,False
2026-07-01 05:33:14.664903,Zone-C,Arjun Nair,Low,31.6,40.07,4.15,3.4,86.57,0.10330731069006277,False
2026-06-22 16:08:14.664903,Zone-A,Anjali Das,Medium,42.45,24.75,1.35,6.22,73.04,0.10332567267253046,False
2026-06-21 15:08:14.664903,Furnace Area,Anjali Das,Low,51.79,28.91,6.15,5.08,89.19,0.10335552461099567,False
2026-06-30 06:33:14.664903,Zone-A,Meera Joshi,Low,37.98,45.18,7.67,5.01,77.45,0.10341024340830512,False
2026-07-06 02:13:14.664903,Zone-C,Meera Joshi,Medium,38.42,32.97,7.48,5.17,82.17,0.10341890263061809,False
2026-06-21 01:23:14.664903,Assembly Point,Anjali Das,Low,33.02,42.63,1.71,3.76,64.48,0.10347484269842938,False
2026-07-02 04:23:14.664903,Zone-C,Vikram Rao,Medium,46.26,34.13,6.56,4.13,89.18,0.10348717419351999,False
2026-07-03 13:18:14.664903,Zone-C,Sneha Patel,Low,34.2,54.85,3.01,7.23,72.99,0.10352589118963501,False
2026-06-27 12:58:14.664903,Zone-A,Priya Reddy,Low,39.27,58.55,3.26,7.19,73.87,0.10357939060404492,False
2026-07-02 10:28:14.664903,Chemical Storage,Neha Verma,Medium,42.05,65.41,2.19,3.91,76.81,0.10358726475824875,False
2026-06-28 01:48:14.664903,Zone-C,Sneha Patel,Low,28.78,50.18,6.24,5.18,87.89,0.10361146793820636,False
2026-07-03 15:03:14.664903,Zone-A,Anjali Das,High,40.27,45.68,6.49,3.64,79.14,0.10366459060453304,False
2026-07-03 13:08:14.664903,Zone-B,Amit Kumar,Medium,26.97,56.81,2.25,5.73,80.89,0.10368650247612643,False
2026-06-23 14:18:14.664903,Zone-B,Amit Kumar,Medium,31.88,58.61,6.52,5.91,72.0,0.10373007227262876,False
2026-06-27 20:08:14.664903,Chemical Storage,Anjali Das,Low,45.91,51.51,2.04,5.17,92.15,0.10374087068944216,False
2026-06-27 23:53:14.664903,Zone-C,Vikram Rao,Low,52.32,22.11,3.52,5.4,77.6,0.10374422343446288,False
2026-06-26 05:08:14.664903,Chemical Storage,Neha Verma,Critical,44.71,74.01,3.73,5.07,76.16,0.10376042222650661,False
2026-07-07 07:53:14.664903,Furnace Area,Sneha Patel,Low,48.4,39.84,5.99,6.92,84.46,0.10386567703489802,False
2026-07-04 19:58:14.664903,Furnace Area,Arjun Nair,Low,40.3,38.04,4.48,5.86,97.0,0.10388559490696186,False
2026-06-29 05:53:14.664903,Zone-B,Sneha Patel,Low,31.24,30.47,3.19,6.53,63.24,0.10388649395056926,False
2026-06-29 22:03:14.664903,Chemical Storage,Priya Reddy,Low,31.69,59.39,1.64,5.43,86.43,0.10398096645704513,False
2026-06-21 02:13:14.664903,Chemical Storage,Fatima Khan,Medium,41.14,58.16,4.54,4.74,95.04,0.10399571063054619,False
2026-07-02 20:38:14.664903,Zone-C,Rahul Sharma,Low,31.23,17.8,3.32,6.22,87.95,0.10402347029304798,False
2026-07-01 18:43:14.664903,Furnace Area,Arjun Nair,Low,49.13,30.82,5.88,7.15,80.31,0.10403622325767009,False
2026-07-07 00:13:14.664903,Chemical Storage,Priya Reddy,Low,39.48,66.18,3.75,4.27,68.15,0.104047740968438,False
2026-06-22 19:13:14.664903,Zone-B,Vikram Rao,Low,37.47,18.53,3.42,2.82,75.33,0.10405566098763658,False
2026-06-26 16:23:14.664903,Chemical Storage,Priya Reddy,Low,39.97,53.34,3.79,5.96,64.29,0.10407441132386086,False
2026-06-25 00:38:14.664903,Furnace Area,Anjali Das,Medium,48.81,37.83,6.83,6.41,81.26,0.10409803685864288,False
2026-07-03 07:33:14.664903,Chemical Storage,Vikram Rao,Medium,41.59,57.69,1.27,5.56,75.85,0.10415765957472067,False
2026-06-23 13:13:14.664903,Zone-A,Rahul Sharma,Medium,40.22,49.71,6.26,3.62,78.35,0.10416417587136739,False
2026-07-02 07:08:14.664903,Furnace Area,Arjun Nair,Low,40.7,12.92,4.95,5.76,81.74,0.10419736991824158,False
2026-07-06 04:38:14.664903,Zone-A,Sneha Patel,Medium,39.79,57.13,6.81,4.5,80.18,0.1041988556970202,False
2026-06-21 01:13:14.664903,Chemical Storage,Amit Kumar,Low,41.84,49.58,2.41,4.61,65.76,0.10423079508950289,False
2026-06-26 12:43:14.664903,Zone-C,Rahul Sharma,Low,28.09,33.54,3.78,4.33,92.29,0.10429005550618248,False
2026-06-25 18:43:14.664903,Zone-B,Arjun Nair,Low,29.6,37.22,5.88,3.94,89.28,0.1043153588010357,False
2026-06-27 00:53:14.664903,Furnace Area,Anjali Das,Medium,49.85,23.02,6.35,6.24,88.4,0.10434290165197113,False
2026-06-21 03:48:14.664903,Zone-A,Meera Joshi,Medium,51.58,42.57,3.24,6.3,83.78,0.10434586879979507,False
2026-07-05 02:53:14.664903,Assembly Point,Priya Reddy,Low,31.88,24.25,1.28,3.53,71.15,0.10436640420225474,False
2026-06-28 22:23:14.664903,Chemical Storage,Fatima Khan,High,34.92,72.49,2.37,4.31,82.15,0.10438740707595462,False
2026-06-22 04:58:14.664903,Furnace Area,Anjali Das,Low,47.85,27.48,3.66,6.51,92.0,0.1044207702300648,False
2026-06-22 01:58:14.664903,Furnace Area,Meera Joshi,High,53.94,27.09,5.12,6.15,82.15,0.10445045381087181,False
2026-07-05 00:33:14.664903,Zone-C,Karan Singh,Low,37.83,22.91,1.64,6.83,74.95,0.10445963838073674,False
2026-07-02 16:08:14.664903,Furnace Area,Vikram Rao,Medium,53.36,22.74,3.84,5.58,87.76,0.10449579090512695,False
2026-06-22 10:23:14.664903,Zone-C,Rohit Gupta,Low,30.66,43.51,3.78,3.26,67.16,0.10449891766081426,False
2026-07-04 15:28:14.664903,Zone-A,Amit Kumar,Low,36.3,18.41,0.91,4.36,73.11,0.10453133938813192,False
2026-06-28 16:43:14.664903,Furnace Area,Arjun Nair,Low,48.67,31.33,5.19,6.39,93.74,0.10455382620842568,False
2026-06-30 15:48:14.664903,Zone-A,Anjali Das,High,34.3,72.83,4.03,5.82,71.85,0.10456563247797873,False
2026-06-28 13:48:14.664903,Furnace Area,Priya Reddy,High,45.37,40.54,6.96,5.08,90.15,0.104622717732138,False
2026-06-25 02:38:14.664903,Zone-A,Rohit Gupta,High,30.38,49.54,6.45,5.98,71.95,0.10462369953175665,False
2026-07-04 18:48:14.664903,Zone-B,Meera Joshi,Low,26.85,28.89,3.32,5.24,66.12,0.10466245577904965,False
2026-07-02 05:48:14.664903,Furnace Area,Sneha Patel,Low,47.13,22.42,3.9,5.05,94.87,0.10467290576090316,False
2026-06-24 18:03:14.664903,Zone-C,Fatima Khan,Low,28.23,50.26,4.32,6.81,81.89,0.10472389934631604,False
2026-06-24 12:23:14.664903,Assembly Point,Fatima Khan,Low,41.3,26.7,1.31,3.84,73.7,0.10483187504855573,False
2026-06-29 15:23:14.664903,Chemical Storage,Meera Joshi,Low,37.08,36.07,1.33,3.66,68.7,0.10483580255718317,False
2026-06-23 19:43:14.664903,Chemical Storage,Neha Verma,Medium,43.73,62.32,2.2,6.39,73.61,0.10485598971251653,False
2026-06-26 18:18:14.664903,Zone-A,Fatima Khan,Low,31.98,47.71,1.96,6.97,82.64,0.10505893828101598,False
2026-06-27 09:18:14.664903,Chemical Storage,Fatima Khan,Critical,38.64,59.86,5.76,3.87,77.38,0.10508262639037835,False
2026-06-24 05:08:14.664903,Furnace Area,Meera Joshi,High,51.65,20.04,5.55,5.69,88.91,0.10509735452893404,False
2026-07-02 09:23:14.664903,Chemical Storage,Amit Kumar,Low,26.1,52.85,3.89,4.56,70.97,0.10511426501690435,False
2026-07-07 22:23:14.664903,Zone-A,Karan Singh,Medium,43.64,64.22,3.44,6.6,74.22,0.10514761704012932,False
2026-06-27 15:13:14.664903,Zone-A,Anjali Das,Low,31.67,45.52,4.78,4.85,62.23,0.10515970128308516,False
2026-06-28 16:53:14.664903,Furnace Area,Fatima Khan,Medium,49.96,28.08,4.39,3.72,80.22,0.1051732916134474,False
2026-06-29 07:38:14.664903,Zone-A,Arjun Nair,Low,38.59,41.92,6.6,6.66,76.27,0.10518289655941021,False
2026-06-26 20:13:14.664903,Furnace Area,Amit Kumar,High,43.81,28.09,4.2,4.07,93.09,0.10518713442716254,False
2026-06-28 06:23:14.664903,Chemical Storage,Priya Reddy,Low,35.54,50.02,2.1,7.04,77.58,0.10526190621086384,False
2026-06-28 00:08:14.664903,Zone-B,Sneha Patel,Low,31.82,29.12,0.5,5.19,78.81,0.10530308063711658,False
2026-06-24 18:58:14.664903,Assembly Point,Arjun Nair,Low,36.36,9.76,4.94,4.2,77.96,0.10535836558253298,False
2026-06-27 12:43:14.664903,Zone-A,Vikram Rao,Medium,42.53,24.62,4.44,3.93,91.2,0.10536328169194942,False
2026-07-01 04:43:14.664903,Zone-C,Sneha Patel,Low,35.33,80.2,4.07,5.36,75.62,0.10537087905998122,False
2026-06-24 19:03:14.664903,Zone-C,Rahul Sharma,Low,32.19,57.23,4.02,3.43,82.63,0.10540768649301052,False
2026-07-03 03:18:14.664903,Furnace Area,Karan Singh,High,46.53,54.29,6.53,5.82,89.41,0.1054675777244069,False
2026-07-06 20:28:14.664903,Zone-C,Priya Reddy,Low,38.5,19.05,2.3,6.67,76.53,0.10546786949969117,False
2026-07-01 02:48:14.664903,Zone-B,Rohit Gupta,Low,29.91,29.54,6.72,4.28,78.83,0.1054852403917016,False
2026-07-02 15:58:14.664903,Furnace Area,Rohit Gupta,Low,47.61,48.69,5.18,6.56,86.83,0.1055648252327846,False
2026-07-05 05:08:14.664903,Furnace Area,Vikram Rao,High,52.03,33.16,5.9,4.45,88.79,0.10557209954514474,False
2026-06-27 23:13:14.664903,Chemical Storage,Karan Singh,High,32.44,72.7,2.34,5.85,79.75,0.1056479037218267,False
2026-07-02 09:33:14.664903,Zone-C,Arjun Nair,Medium,27.19,46.91,4.6,5.71,89.53,0.10566360385381868,False
2026-06-21 04:18:14.664903,Zone-B,Meera Joshi,Medium,34.55,77.37,4.03,4.64,74.87,0.10568500404020043,False
2026-06-21 14:38:14.664903,Furnace Area,Anjali Das,Low,44.82,53.74,4.07,6.31,92.44,0.10570615762910363,False
2026-06-24 07:58:14.664903,Assembly Point,Sneha Patel,Low,28.93,20.39,3.25,3.21,72.51,0.10572846814152048,False
2026-06-23 06:33:14.664903,Zone-B,Rahul Sharma,Low,31.5,66.55,2.3,4.05,73.45,0.10575386221265431,False
2026-06-28 02:33:14.664903,Assembly Point,Rahul Sharma,Low,30.26,29.9,2.2,4.07,64.72,0.10578397212877094,False
2026-07-04 23:38:14.664903,Zone-C,Rahul Sharma,Low,37.09,53.36,6.54,4.03,87.37,0.10582382331628731,False
2026-06-25 09:03:14.664903,Zone-C,Anjali Das,Low,37.43,78.28,4.08,5.23,82.57,0.10584125943475386,False
2026-06-30 01:18:14.664903,Furnace Area,Karan Singh,Medium,48.64,19.15,4.66,6.49,87.76,0.10584437168763888,False
2026-06-22 14:03:14.664903,Zone-C,Anjali Das,Low,40.65,25.64,5.07,6.39,94.81,0.10585457926866149,False
2026-07-05 22:03:14.664903,Chemical Storage,Priya Reddy,High,38.27,59.47,2.99,7.29,75.49,0.1058583686804373,False
2026-07-01 14:23:14.664903,Zone-C,Arjun Nair,Low,49.4,40.55,2.74,3.65,78.17,0.10592163325724763,False
2026-06-25 22:03:14.664903,Zone-B,Rohit Gupta,Low,26.71,42.64,5.79,5.86,84.9,0.10595133063875967,False
2026-06-30 16:18:14.664903,Zone-A,Rahul Sharma,Low,27.6,53.97,2.13,4.78,84.72,0.10595394483013165,False
2026-07-03 19:28:14.664903,Furnace Area,Fatima Khan,Low,49.6,19.47,3.83,4.71,85.39,0.10596832079116086,False
2026-06-28 22:43:14.664903,Furnace Area,Rohit Gupta,Low,49.55,46.18,6.42,4.76,83.99,0.10598552114333348,False
2026-07-03 02:23:14.664903,Zone-B,Anjali Das,Low,36.53,26.88,0.5,5.56,77.57,0.10601068953885157,False
2026-06-30 03:48:14.664903,Zone-B,Fatima Khan,Medium,29.16,52.35,2.61,5.3,89.69,0.10602424561160745,False
2026-07-02 22:58:14.664903,Zone-C,Anjali Das,Low,28.35,44.56,4.49,6.96,82.06,0.1060697111358328,False
2026-07-03 16:58:14.664903,Zone-A,Meera Joshi,Low,41.82,66.12,2.17,5.61,71.27,0.10608595614967131,False
2026-06-25 18:03:14.664903,Zone-C,Rahul Sharma,Low,32.1,35.49,5.55,5.01,62.78,0.10610253927556007,False
2026-07-06 01:18:14.664903,Chemical Storage,Sneha Patel,High,41.94,73.64,2.89,4.3,80.04,0.10612889798576275,False
2026-07-03 13:43:14.664903,Zone-A,Amit Kumar,High,42.23,74.7,3.78,5.43,81.26,0.10618270686323739,False
2026-07-05 09:03:14.664903,Chemical Storage,Sneha Patel,Low,35.18,54.15,0.94,4.33,81.41,0.106206039530228,False
2026-06-24 00:48:14.664903,Zone-A,Vikram Rao,Medium,31.52,57.75,6.31,4.34,81.74,0.10624025184094588,False
2026-06-29 05:18:14.664903,Zone-A,Meera Joshi,High,31.93,71.48,1.77,5.24,72.59,0.10627821221232914,False
2026-06-23 01:38:14.664903,Zone-A,Meera Joshi,Medium,32.75,46.01,7.06,5.68,76.12,0.10630130477911187,False
2026-06-30 22:03:14.664903,Chemical Storage,Meera Joshi,Medium,32.4,44.74,1.98,7.04,73.11,0.10634860710985355,False
2026-07-07 01:08:14.664903,Zone-B,Priya Reddy,Low,33.33,30.72,5.83,3.7,68.74,0.1063980714913339,False
2026-07-04 14:33:14.664903,Zone-C,Arjun Nair,Low,51.86,25.22,3.95,6.39,88.13,0.10641606721437935,False
2026-07-04 14:13:14.664903,Zone-A,Rahul Sharma,Low,36.93,45.37,5.28,2.94,76.63,0.10642072320996326,False
2026-07-02 03:13:14.664903,Assembly Point,Amit Kumar,Low,32.26,25.07,5.38,5.26,65.46,0.10652071543054842,False
2026-07-05 23:33:14.664903,Furnace Area,Meera Joshi,High,49.11,22.41,6.39,6.35,86.34,0.10654627428264168,False
2026-06-21 19:03:14.664903,Chemical Storage,Fatima Khan,Low,37.43,45.13,0.5,5.44,82.33,0.1065746544068768,False
2026-06-25 10:23:14.664903,Zone-C,Neha Verma,Low,37.21,23.78,3.64,7.45,82.89,0.10661751189125457,False
2026-06-23 01:48:14.664903,Chemical Storage,Anjali Das,High,34.58,77.84,2.59,5.49,75.93,0.1066185526546849,False
2026-07-03 16:53:14.664903,Zone-A,Neha Verma,Critical,50.42,55.82,3.9,5.74,85.69,0.10661899840808636,False
2026-07-06 22:08:14.664903,Zone-A,Rohit Gupta,Medium,32.97,39.72,2.61,4.39,61.0,0.106640821117778,False
2026-06-22 12:58:14.664903,Furnace Area,Karan Singh,Medium,44.68,43.35,6.75,6.58,87.09,0.10667960232256435,False
2026-07-02 18:08:14.664903,Zone-A,Priya Reddy,Medium,45.8,59.41,2.14,6.28,84.5,0.10668434835263069,False
2026-06-29 03:38:14.664903,Zone-B,Sneha Patel,Low,25.46,45.9,3.12,4.86,71.98,0.10670471980659596,False
2026-06-23 03:08:14.664903,Zone-A,Rohit Gupta,Medium,49.68,47.44,2.95,5.39,88.56,0.10670701793964038,False
2026-06-26 08:03:14.664903,Zone-B,Anjali Das,Medium,32.64,32.82,1.87,2.91,73.88,0.10675796827251466,False
2026-06-21 01:33:14.664903,Zone-A,Amit Kumar,Low,39.76,54.49,2.41,6.6,68.19,0.106777897670839,False
2026-06-25 15:33:14.664903,Assembly Point,Amit Kumar,Low,32.55,37.09,3.2,3.47,65.98,0.10679348027552948,False
2026-07-02 00:43:14.664903,Zone-A,Arjun Nair,Low,37.23,49.31,0.59,5.96,73.94,0.10680457601541371,False
2026-07-05 03:43:14.664903,Chemical Storage,Priya Reddy,High,35.59,70.62,4.48,4.12,72.83,0.10681598617865296,False
2026-07-01 14:13:14.664903,Zone-B,Sneha Patel,Low,32.45,67.56,1.42,4.49,75.57,0.10682204626287561,False
2026-06-30 06:28:14.664903,Zone-C,Priya Reddy,Low,28.93,31.32,6.52,5.16,82.99,0.10682792051377193,False
2026-06-21 02:08:14.664903,Furnace Area,Anjali Das,Low,47.77,18.96,4.43,5.18,87.46,0.10683301381383098,False
2026-07-06 11:08:14.664903,Assembly Point,Neha Verma,Low,34.34,21.44,1.53,3.42,74.71,0.10683934534919814,False
2026-06-25 17:43:14.664903,Chemical Storage,Priya Reddy,Low,34.13,67.4,2.12,6.41,75.12,0.10685440994677775,False
2026-06-23 05:48:14.664903,Chemical Storage,Rohit Gupta,Low,40.29,57.17,1.38,6.06,71.88,0.10687302063479143,False
2026-07-07 13:58:14.664903,Chemical Storage,Priya Reddy,Low,36.67,51.64,2.64,6.48,66.29,0.1068743874098117,False
2026-06-24 09:33:14.664903,Zone-B,Sneha Patel,Medium,31.71,27.37,2.32,6.67,69.04,0.10688239068674421,False
2026-06-27 02:58:14.664903,Chemical Storage,Rohit Gupta,Medium,25.22,42.23,2.43,5.57,79.42,0.1069020919048464,False
2026-07-06 14:23:14.664903,Zone-B,Sneha Patel,Low,38.99,15.92,5.64,4.13,78.86,0.10690496168163438,False
2026-06-25 21:03:14.664903,Chemical Storage,Vikram Rao,Low,38.97,48.32,2.25,5.12,65.26,0.10692015436996799,False
2026-06-22 14:43:14.664903,Zone-B,Amit Kumar,Low,47.34,14.98,4.27,4.63,80.4,0.10702851096015037,False
2026-07-07 02:18:14.664903,Furnace Area,Vikram Rao,Critical,54.2,28.34,5.51,5.4,87.57,0.10706933241462069,False
2026-07-02 01:53:14.664903,Zone-B,Karan Singh,Low,40.77,37.35,5.43,5.41,64.98,0.10712805192850222,False
2026-06-23 07:23:14.664903,Chemical Storage,Karan Singh,High,37.64,55.29,7.24,5.64,87.31,0.10713516445097404,False
2026-07-06 12:18:14.664903,Zone-A,Sneha Patel,Low,35.8,45.78,5.13,7.33,85.48,0.10713628912233375,False
2026-06-23 12:58:14.664903,Zone-A,Meera Joshi,High,33.6,75.47,3.45,6.15,77.06,0.10713709801258609,False
2026-07-02 01:18:14.664903,Zone-B,Meera Joshi,Low,32.25,37.32,2.13,4.86,62.07,0.10716126390444725,False
2026-07-02 16:53:14.664903,Assembly Point,Vikram Rao,Low,31.22,28.02,2.34,3.71,64.72,0.1071725987618884,False
2026-06-28 12:38:14.664903,Furnace Area,Neha Verma,Low,49.68,53.11,6.16,5.23,80.13,0.10718795628901667,False
2026-07-07 14:38:14.664903,Assembly Point,Amit Kumar,Low,32.78,17.96,2.17,4.38,64.76,0.10719987796988545,False
2026-06-28 21:58:14.664903,Zone-A,Rohit Gupta,Low,41.8,50.34,2.38,7.06,79.82,0.10720587237316676,False
2026-07-03 18:48:14.664903,Assembly Point,Fatima Khan,Low,31.27,15.58,3.85,3.68,70.29,0.10721759523252822,False
2026-06-29 20:28:14.664903,Zone-A,Rahul Sharma,Low,53.52,48.35,4.38,5.02,79.41,0.10723958430970093,False
2026-06-26 21:53:14.664903,Chemical Storage,Anjali Das,Low,27.96,49.72,2.74,5.25,66.8,0.10724281871344343,False
2026-07-02 06:58:14.664903,Assembly Point,Priya Reddy,Low,29.38,21.44,1.26,4.25,70.03,0.1072432926671158,False
2026-06-25 01:48:14.664903,Zone-B,Amit Kumar,Medium,31.01,29.64,3.73,3.24,67.46,0.10724725056628476,False
2026-06-28 14:23:14.664903,Chemical Storage,Fatima Khan,Critical,34.76,57.73,2.56,6.46,68.13,0.10730220560477227,False
2026-06-24 21:33:14.664903,Zone-C,Fatima Khan,Low,34.35,32.19,3.61,7.5,79.85,0.10733600268132942,False
2026-06-27 00:58:14.664903,Chemical Storage,Neha Verma,Critical,33.55,56.97,2.71,5.08,93.67,0.10733895633463442,False
2026-06-25 17:38:14.664903,Zone-C,Meera Joshi,Low,38.1,67.47,3.04,6.52,72.97,0.10734683566966008,False
2026-06-30 20:53:14.664903,Furnace Area,Arjun Nair,Low,43.09,56.35,5.09,6.73,72.56,0.1073595177262665,False
2026-06-30 09:43:14.664903,Chemical Storage,Arjun Nair,Medium,38.05,51.41,1.91,6.94,79.52,0.10738350556256804,False
2026-07-06 08:33:14.664903,Zone-C,Amit Kumar,Low,30.1,44.81,6.61,4.59,87.04,0.10738870147434154,False
2026-06-30 16:33:14.664903,Zone-A,Rahul Sharma,Low,44.55,50.11,5.86,6.47,89.92,0.10741321797947595,False
2026-07-01 23:18:14.664903,Zone-B,Neha Verma,Low,35.41,16.79,1.88,6.02,83.26,0.10742179778796573,False
2026-07-05 16:38:14.664903,Chemical Storage,Vikram Rao,Medium,47.15,59.35,2.89,3.88,82.49,0.10743492198338828,False
2026-07-03 00:38:14.664903,Zone-A,Neha Verma,Low,32.51,52.45,3.75,3.99,64.37,0.10745400355478413,False
2026-07-07 17:28:14.664903,Zone-B,Meera Joshi,Low,26.52,45.87,2.25,3.96,82.16,0.10746612007081774,False
2026-06-24 16:18:14.664903,Zone-B,Meera Joshi,Medium,31.12,43.39,0.75,5.98,82.37,0.1074856547278718,False
2026-06-25 08:03:14.664903,Chemical Storage,Vikram Rao,Low,35.83,52.59,2.64,5.29,62.84,0.10750697456129704,False
2026-07-02 20:43:14.664903,Chemical Storage,Meera Joshi,Low,36.86,41.95,0.82,6.22,73.39,0.10751155261092277,False
2026-07-01 22:48:14.664903,Zone-A,Karan Singh,Medium,42.55,57.16,3.09,3.07,82.08,0.10755743956952907,False
2026-06-29 06:18:14.664903,Assembly Point,Rahul Sharma,Medium,37.79,13.66,2.0,3.7,72.9,0.10766383501095,False
2026-07-06 03:03:14.664903,Zone-B,Fatima Khan,Low,36.84,45.02,5.98,5.17,64.84,0.10769649217820598,False
2026-06-21 22:28:14.664903,Furnace Area,Karan Singh,High,46.19,25.49,3.48,5.19,94.75,0.10769659652864771,False
2026-06-27 01:18:14.664903,Chemical Storage,Rahul Sharma,Medium,40.54,64.08,2.01,5.17,70.06,0.10770069370176116,False
2026-06-29 04:43:14.664903,Furnace Area,Neha Verma,Medium,49.4,28.14,6.31,5.78,91.94,0.10778602979761054,False
2026-06-26 17:03:14.664903,Zone-A,Meera Joshi,Low,38.1,52.1,5.01,7.06,78.87,0.10785492810517866,False
2026-07-01 11:48:14.664903,Zone-C,Rohit Gupta,Low,27.26,44.45,3.27,5.73,87.93,0.10788127414989512,False
2026-06-27 19:43:14.664903,Zone-B,Karan Singh,Low,28.04,26.22,1.51,4.32,70.82,0.10789176589533239,False
2026-07-08 02:23:14.664903,Furnace Area,Rohit Gupta,Low,41.14,15.82,5.38,4.38,80.58,0.10790380357674312,False
2026-07-03 06:13:14.664903,Furnace Area,Neha Verma,Medium,53.38,33.62,5.03,4.6,85.27,0.10791219058154111,False
2026-07-01 21:03:14.664903,Zone-A,Arjun Nair,Critical,51.19,55.72,3.39,5.59,82.63,0.10793305649311791,False
2026-06-21 10:28:14.664903,Furnace Area,Amit Kumar,Medium,52.29,52.12,5.29,5.2,78.34,0.10793856108037925,False
2026-06-24 15:33:14.664903,Chemical Storage,Fatima Khan,Low,32.45,52.58,1.58,4.18,66.99,0.10795488551033355,False
2026-07-07 08:03:14.664903,Zone-B,Rohit Gupta,Low,40.27,24.17,0.82,4.77,79.11,0.1079897385005576,False
2026-06-29 06:28:14.664903,Zone-B,Fatima Khan,Low,25.64,32.35,3.29,5.84,75.75,0.10802018238999944,False
2026-06-27 01:03:14.664903,Zone-C,Rahul Sharma,Low,31.29,16.81,3.6,3.51,75.9,0.1081147162864099,False
2026-06-28 19:18:14.664903,Zone-C,Rahul Sharma,Low,28.75,34.64,4.19,4.65,91.6,0.10812615332999181,False
2026-07-06 04:43:14.664903,Chemical Storage,Meera Joshi,Medium,37.97,64.24,5.76,5.84,73.79,0.10813154060518032,False
