timestamp,worker_id,worker_name,zone_id,latitude,longitude,ppe_status,risk_zone,entry_status
2026-06-30 03:33:14.664903,W008,Meera Joshi,Zone-A,17.444231,78.376823,No Mask,High-Risk,Restricted
2026-06-30 03:38:14.664903,W011,Rohit Gupta,Chemical Storage,17.442422,78.377872,OK,High-Risk,Allowed
2026-06-30 03:43:14.664903,W006,Neha Verma,Furnace Area,17.442766,78.381827,OK,High-Risk,Allowed
2026-06-30 03:48:14.664903,W012,Fatima Khan,Zone-B,17.444706,78.379048,Missing Gloves,Normal,Allowed
2026-06-30 03:53:14.664903,W008,Meera Joshi,Zone-A,17.445114,78.377005,OK,High-Risk,Allowed
2026-06-30 03:58:14.664903,W005,Karan Singh,Zone-B,17.444522,78.377601,OK,Normal,Allowed
2026-06-30 04:03:14.664903,W001,Rahul Sharma,Chemical Storage,17.442011,78.379042,Missing Gloves,High-Risk,Allowed
2026-06-30 04:08:14.664903,W006,Neha Verma,Zone-B,17.445715,78.377592,OK,Normal,Allowed
2026-06-30 04:13:14.664903,W001,Rahul Sharma,Furnace Area,17.443223,78.380388,No Mask,High-Risk,Allowed
2026-06-30 04:18:14.664903,W012,Fatima Khan,Chemical Storage,17.44204,78.378462,OK,High-Risk,Allowed
2026-06-30 04:23:14.664903,W010,Anjali Das,Assembly Point,17.447209,78.37633,OK,Normal,Allowed
2026-06-30 04:28:14.664903,W007,Arjun Nair,Zone-A,17.444016,78.37709,No Mask,High-Risk,Restricted
2026-06-30 04:33:14.664903,W011,Rohit Gupta,Zone-A,17.443772,78.377775,OK,High-Risk,Allowed
2026-06-30 04:38:14.664903,W005,Karan Singh,Assembly Point,17.447144,78.375212,OK,Normal,Allowed
2026-06-30 04:43:14.664903,W002,Priya Reddy,Zone-C,17.446334,78.38068,OK,Normal,Allowed
2026-06-30 04:48:14.664903,W004,Sneha Patel,Chemical Storage,17.44237,78.378087,OK,High-Risk,Allowed
2026-06-30 04:53:14.664903,W003,Amit Kumar,Assembly Point,17.446573,78.376551,No Mask,Normal,Allowed
2026-06-30 04:58:14.664903,W005,Karan Singh,Zone-C,17.44661,78.380039,OK,Normal,Allowed
2026-06-30 05:03:14.664903,W003,Amit Kumar,Assembly Point,17.445822,78.376655,OK,Normal,Allowed
2026-06-30 05:08:14.664903,W010,Anjali Das,Chemical Storage,17.442437,78.378125,OK,High-Risk,Allowed
2026-06-30 05:13:14.664903,W007,Arjun Nair,Zone-C,17.446268,78.3794,OK,Normal,Allowed
2026-06-30 05:18:14.664903,W001,Rahul Sharma,Zone-B,17.445062,78.379934,OK,Normal,Allowed
2026-06-30 05:23:14.664903,W008,Meera Joshi,Chemical Storage,17.443646,78.377162,OK,High-Risk,Allowed
2026-06-30 05:28:14.664903,W006,Neha Verma,Chemical Storage,17.44168,78.378396,OK,High-Risk,Restricted
2026-06-30 05:33:14.664903,W004,Sneha Patel,Zone-A,17.442826,78.37704,OK,High-Risk,Allowed
2026-06-30 05:38:14.664903,W003,Amit Kumar,Zone-A,17.443176,78.377298,OK,High-Risk,Allowed
2026-06-30 05:43:14.664903,W006,Neha Verma,Chemical Storage,17.440999,78.378569,OK,High-Risk,Restricted
2026-06-30 05:48:14.664903,W007,Arjun Nair,Chemical Storage,17.44082,78.377325,Missing Gloves,High-Risk,Allowed
2026-06-30 05:53:14.664903,W011,Rohit Gupta,Zone-B,17.44527,78.378858,OK,Normal,Allowed
2026-06-30 05:58:14.664903,W004,Sneha Patel,Assembly Point,17.448456,78.376912,OK,Normal,Allowed
2026-06-30 06:03:14.664903,W006,Neha Verma,Zone-C,17.446323,78.380556,OK,Normal,Allowed
2026-06-30 06:08:14.664903,W003,Amit Kumar,Assembly Point,17.447586,78.375983,OK,Normal,Allowed
2026-06-30 06:13:14.664903,W006,Neha Verma,Zone-C,17.4469,78.379099,OK,Normal,Allowed
2026-06-30 06:18:14.664903,W003,Amit Kumar,Zone-C,17.446886,78.381297,Missing Helmet,Normal,Allowed
2026-06-30 06:23:14.664903,W007,Arjun Nair,Zone-A,17.442841,78.377249,No Mask,High-Risk,Allowed
2026-06-30 06:28:14.664903,W002,Priya Reddy,Zone-C,17.446892,78.380143,OK,Normal,Allowed
2026-06-30 06:33:14.664903,W008,Meera Joshi,Zone-A,17.443838,78.377086,OK,High-Risk,Allowed
2026-06-30 06:38:14.664903,W004,Sneha Patel,Zone-A,17.444811,78.376953,OK,High-Risk,Allowed
2026-06-30 06:43:14.664903,W004,Sneha Patel,Chemical Storage,17.441304,78.379023,OK,High-Risk,Restricted
2026-06-30 06:48:14.664903,W002,Priya Reddy,Chemical Storage,17.442641,78.378859,OK,High-Risk,Allowed
2026-06-30 06:53:14.664903,W005,Karan Singh,Chemical Storage,17.441923,78.377658,Missing Gloves,High-Risk,Allowed
2026-06-30 06:58:14.664903,W006,Neha Verma,Zone-B,17.443863,78.379419,OK,Normal,Allowed
2026-06-30 07:03:14.664903,W011,Rohit Gupta,Zone-A,17.444954,78.376567,OK,High-Risk,Allowed
2026-06-30 07:08:14.664903,W002,Priya Reddy,Chemical Storage,17.4404,78.37965,OK,High-Risk,Allowed
2026-06-30 07:13:14.664903,W004,Sneha Patel,Zone-C,17.447371,78.379922,OK,Normal,Allowed
2026-06-30 07:18:14.664903,W011,Rohit Gupta,Zone-B,17.44512,78.378573,OK,Normal,Allowed
2026-06-30 07:23:14.664903,W003,Amit Kumar,Furnace Area,17.442985,78.382171,Missing Gloves,High-Risk,Allowed
2026-06-30 07:28:14.664903,W003,Amit Kumar,Furnace Area,17.442788,78.380954,OK,High-Risk,Allowed
2026-06-30 07:33:14.664903,W006,Neha Verma,Furnace Area,17.442837,78.380894,OK,High-Risk,Allowed
2026-06-30 07:38:14.664903,W010,Anjali Das,Zone-A,17.443359,78.377034,OK,High-Risk,Allowed
2026-06-30 07:43:14.664903,W002,Priya Reddy,Zone-C,17.446756,78.381564,OK,Normal,Allowed
2026-06-30 07:48:14.664903,W002,Priya Reddy,Zone-B,17.445892,78.379677,Missing Gloves,Normal,Allowed
2026-06-30 07:53:14.664903,W007,Arjun Nair,Zone-C,17.446202,78.381304,OK,Normal,Allowed
2026-06-30 07:58:14.664903,W007,Arjun Nair,Chemical Storage,17.442875,78.378648,OK,High-Risk,Allowed
2026-06-30 08:03:14.664903,W003,Amit Kumar,Chemical Storage,17.443473,78.380371,OK,High-Risk,Allowed
2026-06-30 08:08:14.664903,W001,Rahul Sharma,Chemical Storage,17.441713,78.380006,Missing Gloves,High-Risk,Allowed
2026-06-30 08:13:14.664903,W006,Neha Verma,Zone-B,17.443693,78.379201,OK,Normal,Allowed
2026-06-30 08:18:14.664903,W001,Rahul Sharma,Chemical Storage,17.442042,78.377187,Missing Gloves,High-Risk,Allowed
2026-06-30 08:23:14.664903,W007,Arjun Nair,Furnace Area,17.444221,78.381489,OK,High-Risk,Allowed
2026-06-30 08:28:14.664903,W007,Arjun Nair,Assembly Point,17.446925,78.377214,OK,Normal,Allowed
2026-06-30 08:33:14.664903,W011,Rohit Gupta,Assembly Point,17.446152,78.376837,OK,Normal,Allowed
2026-06-30 08:38:14.664903,W002,Priya Reddy,Zone-C,17.446864,78.380413,OK,Normal,Allowed
2026-06-30 08:43:14.664903,W004,Sneha Patel,Zone-A,17.444867,78.377434,OK,High-Risk,Allowed
2026-06-30 08:48:14.664903,W010,Anjali Das,Zone-B,17.444407,78.379486,OK,Normal,Allowed
2026-06-30 08:53:14.664903,W006,Neha Verma,Furnace Area,17.441843,78.380505,OK,High-Risk,Allowed
2026-06-30 08:58:14.664903,W005,Karan Singh,Chemical Storage,17.44234,78.377838,Missing Gloves,High-Risk,Restricted
2026-06-30 09:03:14.664903,W012,Fatima Khan,Zone-A,17.444134,78.377003,OK,High-Risk,Allowed
2026-06-30 09:08:14.664903,W010,Anjali Das,Zone-A,17.443674,78.376219,OK,High-Risk,Allowed
2026-06-30 09:13:14.664903,W003,Amit Kumar,Chemical Storage,17.441928,78.377729,Missing Gloves,High-Risk,Allowed
2026-06-30 09:18:14.664903,W011,Rohit Gupta,Zone-B,17.444523,78.379004,OK,Normal,Allowed
2026-06-30 09:23:14.664903,W009,Vikram Rao,Furnace Area,17.442032,78.380988,OK,High-Risk,Allowed
2026-06-30 09:28:14.664903,W011,Rohit Gupta,Zone-A,17.444149,78.376934,OK,High-Risk,Allowed
2026-06-30 09:33:14.664903,W005,Karan Singh,Chemical Storage,17.442267,78.378197,OK,High-Risk,Allowed
2026-06-30 09:38:14.664903,W005,Karan Singh,Chemical Storage,17.442074,78.378026,OK,High-Risk,Allowed
2026-06-30 09:43:14.664903,W007,Arjun Nair,Chemical Storage,17.442032,78.3782,Missing Gloves,High-Risk,Restricted
2026-06-30 09:48:14.664903,W002,Priya Reddy,Zone-C,17.445417,78.380157,OK,Normal,Allowed
2026-06-30 09:53:14.664903,W007,Arjun Nair,Zone-A,17.443484,78.37664,,High-Risk,Allowed
2026-06-30 09:58:14.664903,W009,Vikram Rao,Zone-C,17.445914,78.38056,OK,Normal,Allowed
2026-06-30 10:03:14.664903,W003,Amit Kumar,Zone-A,17.443405,78.376693,OK,High-Risk,Allowed
2026-06-30 10:08:14.664903,W009,Vikram Rao,Zone-C,17.445421,78.381321,OK,Normal,Allowed
2026-06-30 10:13:14.664903,W003,Amit Kumar,Zone-A,17.444289,78.377215,OK,High-Risk,Allowed
2026-06-30 10:18:14.664903,W003,Amit Kumar,Zone-B,17.444797,78.380342,OK,Normal,Allowed
2026-06-30 10:23:14.664903,W006,Neha Verma,Chemical Storage,17.441046,78.378316,No Mask,High-Risk,Allowed
2026-06-30 10:28:14.664903,W010,Anjali Das,Zone-A,17.443283,78.376678,OK,High-Risk,Restricted
2026-06-30 10:33:14.664903,W012,Fatima Khan,Zone-A,17.443501,78.377263,Missing Helmet,High-Risk,Allowed
2026-06-30 10:38:14.664903,W001,Rahul Sharma,Furnace Area,17.444993,78.380853,OK,High-Risk,Allowed
2026-06-30 10:43:14.664903,W009,Vikram Rao,Assembly Point,17.447141,78.37719,OK,Normal,Allowed
2026-06-30 10:48:14.664903,W001,Rahul Sharma,Zone-B,17.445042,78.379304,OK,Normal,Allowed
2026-06-30 10:53:14.664903,W001,Rahul Sharma,Furnace Area,17.443147,78.38166,OK,High-Risk,Restricted
2026-06-30 10:58:14.664903,W011,Rohit Gupta,Zone-B,17.44479,78.379102,OK,Normal,Allowed
2026-06-30 11:03:14.664903,W001,Rahul Sharma,Chemical Storage,17.441445,78.379088,No Mask,High-Risk,Restricted
2026-06-30 11:08:14.664903,W010,Anjali Das,Furnace Area,17.442904,78.380419,OK,High-Risk,Allowed
2026-06-30 11:13:14.664903,W009,Vikram Rao,Zone-C,17.446098,78.380072,OK,Normal,Allowed
2026-06-30 11:18:14.664903,W007,Arjun Nair,Zone-A,17.444405,78.375993,OK,High-Risk,Allowed
2026-06-30 11:23:14.664903,W003,Amit Kumar,Chemical Storage,17.443215,78.378619,OK,High-Risk,Allowed
2026-06-30 11:28:14.664903,W010,Anjali Das,Zone-B,17.445036,78.379331,OK,Normal,Allowed
2026-06-30 11:33:14.664903,W012,Fatima Khan,Furnace Area,17.444568,78.380429,OK,High-Risk,Allowed
2026-06-30 11:38:14.664903,W004,Sneha Patel,Assembly Point,17.4468,78.376339,Missing Helmet,Normal,Allowed
2026-06-30 11:43:14.664903,W011,Rohit Gupta,Zone-B,17.444334,78.378894,OK,Normal,Allowed
2026-06-30 11:48:14.664903,W005,Karan Singh,Furnace Area,17.443307,78.380227,OK,High-Risk,Allowed
2026-06-30 11:53:14.664903,W001,Rahul Sharma,Furnace Area,17.44286,78.3816,OK,High-Risk,Allowed
2026-06-30 11:58:14.664903,W010,Anjali Das,Zone-A,17.445995,78.377944,OK,High-Risk,Allowed
2026-06-30 12:03:14.664903,W007,Arjun Nair,Zone-A,17.44415,78.376567,OK,High-Risk,Restricted
2026-06-30 12:08:14.664903,W005,Karan Singh,Assembly Point,17.446735,78.375317,OK,Normal,Allowed
2026-06-30 12:13:14.664903,W007,Arjun Nair,Chemical Storage,17.440541,78.379534,OK,High-Risk,Allowed
2026-06-30 12:18:14.664903,W011,Rohit Gupta,Furnace Area,17.443304,78.380491,OK,High-Risk,Allowed
2026-06-30 12:23:14.664903,W010,Anjali Das,Zone-A,17.44521,78.377939,OK,High-Risk,Allowed
2026-06-30 12:28:14.664903,W009,Vikram Rao,Furnace Area,17.443845,78.381067,No Mask,High-Risk,Allowed
2026-06-30 12:33:14.664903,W010,Anjali Das,Zone-A,17.443775,78.377484,OK,High-Risk,Restricted
2026-06-30 12:38:14.664903,W009,Vikram Rao,Chemical Storage,17.442607,78.37817,OK,High-Risk,Allowed
2026-06-30 12:43:14.664903,W011,Rohit Gupta,Zone-C,17.446444,78.380137,OK,Normal,Allowed
2026-06-30 12:48:14.664903,W001,Rahul Sharma,Chemical Storage,17.442396,78.378871,,High-Risk,Restricted
2026-06-30 12:53:14.664903,W008,Meera Joshi,Zone-A,17.444479,78.377323,,High-Risk,Allowed
2026-06-30 12:58:14.664903,W007,Arjun Nair,Furnace Area,17.442434,78.381802,OK,High-Risk,Allowed
2026-06-30 13:03:14.664903,W010,Anjali Das,Zone-C,17.446507,78.381368,No Mask,Normal,Allowed
2026-06-30 13:08:14.664903,W012,Fatima Khan,Zone-B,17.445685,78.378005,Missing Helmet,Normal,Allowed
2026-06-30 13:13:14.664903,W004,Sneha Patel,Furnace Area,17.442519,78.382794,OK,High-Risk,Allowed
2026-06-30 13:18:14.664903,W006,Neha Verma,Assembly Point,17.446481,78.376319,Missing Helmet,Normal,Allowed
2026-06-30 13:23:14.664903,W005,Karan Singh,Zone-B,17.44499,78.378585,OK,Normal,Allowed
2026-06-30 13:28:14.664903,W002,Priya Reddy,Zone-A,17.444138,78.376265,OK,High-Risk,Allowed
2026-06-30 13:33:14.664903,W006,Neha Verma,Furnace Area,17.444275,78.380696,OK,High-Risk,Allowed
2026-06-30 13:38:14.664903,W009,Vikram Rao,Assembly Point,17.446882,78.376171,Missing Helmet,Normal,Allowed
2026-06-30 13:43:14.664903,W009,Vikram Rao,Furnace Area,17.441432,78.38139,OK,High-Risk,Allowed
2026-06-30 13:48:14.664903,W008,Meera Joshi,Zone-B,17.444951,78.379402,OK,Normal,Allowed
2026-06-30 13:53:14.664903,W005,Karan Singh,Zone-C,17.446997,78.380675,OK,Normal,Allowed
2026-06-30 13:58:14.664903,W011,Rohit Gupta,Zone-C,17.445854,78.379348,OK,Normal,Allowed
2026-06-30 14:03:14.664903,W010,Anjali Das,Assembly Point,17.447198,78.37664,OK,Normal,Allowed
2026-06-30 14:08:14.664903,W012,Fatima Khan,Assembly Point,17.446418,78.376762,Missing Gloves,Normal,Allowed
2026-06-30 14:13:14.664903,W011,Rohit Gupta,Furnace Area,17.443856,78.380841,OK,High-Risk,Allowed
2026-06-30 14:18:14.664903,W009,Vikram Rao,Zone-C,17.446395,78.380174,OK,Normal,Allowed
2026-06-30 14:23:14.664903,W008,Meera Joshi,Zone-A,17.444879,78.376458,OK,High-Risk,Allowed
2026-06-30 14:28:14.664903,W006,Neha Verma,Chemical Storage,17.440643,78.379073,Missing Gloves,High-Risk,Allowed
2026-06-30 14:33:14.664903,W010,Anjali Das,Chemical Storage,17.442698,78.378338,OK,High-Risk,Restricted
2026-06-30 14:38:14.664903,W002,Priya Reddy,Furnace Area,17.443345,78.382522,OK,High-Risk,Allowed
2026-06-30 14:43:14.664903,W008,Meera Joshi,Zone-B,17.446379,78.379009,OK,Normal,Allowed
2026-06-30 14:48:14.664903,W005,Karan Singh,Chemical Storage,17.442135,78.378422,OK,High-Risk,Allowed
2026-06-30 14:53:14.664903,W001,Rahul Sharma,Assembly Point,17.446182,78.377016,Missing Gloves,Normal,Allowed
2026-06-30 14:58:14.664903,W012,Fatima Khan,Zone-A,17.4428,78.37766,Missing Gloves,High-Risk,Allowed
2026-06-30 15:03:14.664903,W002,Priya Reddy,Zone-C,17.445849,78.380244,OK,Normal,Allowed
2026-06-30 15:08:14.664903,W006,Neha Verma,Zone-A,17.443007,78.377909,Missing Gloves,High-Risk,Restricted
2026-06-30 15:13:14.664903,W003,Amit Kumar,Chemical Storage,17.441588,78.37811,OK,High-Risk,Restricted
2026-06-30 15:18:14.664903,W012,Fatima Khan,Assembly Point,17.447218,78.376629,OK,Normal,Allowed
2026-06-30 15:23:14.664903,W002,Priya Reddy,Chemical Storage,17.44345,78.3785,OK,High-Risk,Restricted
2026-06-30 15:28:14.664903,W010,Anjali Das,Zone-B,17.445377,78.378626,Missing Helmet,Normal,Allowed
2026-06-30 15:33:14.664903,W007,Arjun Nair,Assembly Point,17.446776,78.376871,OK,Normal,Allowed
2026-06-30 15:38:14.664903,W008,Meera Joshi,Zone-C,17.446688,78.380847,Missing Gloves,Normal,Allowed
2026-06-30 15:43:14.664903,W003,Amit Kumar,Zone-C,17.447231,78.381342,OK,Normal,Allowed
2026-06-30 15:48:14.664903,W010,Anjali Das,Zone-A,17.445374,78.377849,OK,High-Risk,Allowed
2026-06-30 15:53:14.664903,W002,Priya Reddy,Zone-B,17.444044,78.379291,OK,Normal,Allowed
2026-06-30 15:58:14.664903,W005,Karan Singh,Assembly Point,17.447115,78.375112,OK,Normal,Allowed
2026-06-30 16:03:14.664903,W005,Karan Singh,Furnace Area,17.442784,78.381329,OK,High-Risk,Allowed
2026-06-30 16:08:14.664903,W002,Priya Reddy,Chemical Storage,17.442212,78.377814,OK,High-Risk,Restricted
2026-06-30 16:13:14.664903,W010,Anjali Das,Chemical Storage,17.442333,78.378571,OK,High-Risk,Allowed
2026-06-30 16:18:14.664903,W001,Rahul Sharma,Zone-A,17.444821,78.376873,OK,High-Risk,Allowed
2026-06-30 16:23:14.664903,W009,Vikram Rao,Zone-A,17.444578,78.377476,No Mask,High-Risk,Restricted
2026-06-30 16:28:14.664903,W002,Priya Reddy,Zone-B,17.445097,78.378797,OK,Normal,Allowed
2026-06-30 16:33:14.664903,W001,Rahul Sharma,Zone-A,17.443348,78.377615,OK,High-Risk,Allowed
2026-06-30 16:38:14.664903,W007,Arjun Nair,Furnace Area,17.44291,78.380743,OK,High-Risk,Allowed
2026-06-30 16:43:14.664903,W004,Sneha Patel,Furnace Area,17.443794,78.381577,OK,High-Risk,Restricted
2026-06-30 16:48:14.664903,W009,Vikram Rao,Zone-A,17.444307,78.377749,Missing Gloves,High-Risk,Restricted
2026-06-30 16:53:14.664903,W003,Amit Kumar,Zone-B,17.444124,78.379468,OK,Normal,Allowed
2026-06-30 16:58:14.664903,W002,Priya Reddy,Zone-C,17.446683,78.379509,OK,Normal,Allowed
2026-06-30 17:03:14.664903,W007,Arjun Nair,Assembly Point,17.447126,78.376101,OK,Normal,Allowed
2026-06-30 17:08:14.664903,W005,Karan Singh,Chemical Storage,17.442594,78.379153,OK,High-Risk,Restricted
2026-06-30 17:13:14.664903,W002,Priya Reddy,Furnace Area,17.44515,78.381987,OK,High-Risk,
2026-06-30 17:18:14.664903,W004,Sneha Patel,Furnace Area,17.442528,78.382396,OK,High-Risk,Allowed
2026-06-30 17:23:14.664903,W004,Sneha Patel,Zone-A,17.444682,78.377583,OK,High-Risk,Allowed
2026-06-30 17:28:14.664903,W005,Karan Singh,Zone-A,17.444112,78.376571,OK,High-Risk,Allowed
2026-06-30 17:33:14.664903,W010,Anjali Das,Zone-A,17.444158,78.377495,OK,High-Risk,Allowed
2026-06-30 17:38:14.664903,W007,Arjun Nair,Zone-C,17.445697,78.381588,Missing Helmet,Normal,
2026-06-30 17:43:14.664903,W010,Anjali Das,Zone-B,17.444082,78.378948,OK,Normal,Allowed
2026-06-30 17:48:14.664903,W002,Priya Reddy,Chemical Storage,17.442299,78.378313,OK,High-Risk,Allowed
2026-06-30 17:53:14.664903,W005,Karan Singh,Chemical Storage,17.442126,78.377127,OK,High-Risk,Allowed
2026-06-30 17:58:14.664903,W007,Arjun Nair,Zone-A,17.44309,78.377749,OK,High-Risk,Allowed
2026-06-30 18:03:14.664903,W006,Neha Verma,Furnace Area,17.443469,78.381216,Missing Gloves,High-Risk,Allowed
2026-06-30 18:08:14.664903,W006,Neha Verma,Furnace Area,17.443711,78.381459,OK,High-Risk,Allowed
2026-06-30 18:13:14.664903,W009,Vikram Rao,Chemical Storage,17.441575,78.377907,Missing Gloves,High-Risk,Allowed
2026-06-30 18:18:14.664903,W010,Anjali Das,Zone-C,17.447152,78.379221,OK,Normal,Allowed
2026-06-30 18:23:14.664903,W007,Arjun Nair,Furnace Area,17.442709,78.382352,OK,High-Risk,Allowed
2026-06-30 18:28:14.664903,W006,Neha Verma,Zone-C,17.446533,78.38072,OK,Normal,Allowed
2026-06-30 18:33:14.664903,W005,Karan Singh,Furnace Area,17.4427,78.380754,Missing Gloves,High-Risk,Allowed
2026-06-30 18:38:14.664903,W006,Neha Verma,Zone-C,17.446538,78.380483,Missing Gloves,Normal,Allowed
2026-06-30 18:43:14.664903,W004,Sneha Patel,Furnace Area,17.442706,78.382678,OK,High-Risk,Restricted
2026-06-30 18:48:14.664903,W012,Fatima Khan,Zone-A,17.443718,78.37851,OK,High-Risk,Allowed
2026-06-30 18:53:14.664903,W012,Fatima Khan,Furnace Area,17.443024,78.38028,OK,High-Risk,Restricted
2026-06-30 18:58:14.664903,W010,Anjali Das,Chemical Storage,17.442114,78.378408,OK,High-Risk,Allowed
2026-06-30 19:03:14.664903,W011,Rohit Gupta,Chemical Storage,17.440855,78.378343,OK,High-Risk,Allowed
2026-06-30 19:08:14.664903,W012,Fatima Khan,Zone-C,17.445884,78.379786,OK,Normal,Allowed
2026-06-30 19:13:14.664903,W010,Anjali Das,Zone-C,17.446437,78.381214,OK,Normal,Allowed
2026-06-30 19:18:14.664903,W005,Karan Singh,Zone-C,17.445423,78.381104,OK,Normal,Allowed
2026-06-30 19:23:14.664903,W009,Vikram Rao,Chemical Storage,17.442589,78.380071,OK,High-Risk,Allowed
2026-06-30 19:28:14.664903,W007,Arjun Nair,Zone-A,17.443949,78.377848,OK,High-Risk,Allowed
2026-06-30 19:33:14.664903,W004,Sneha Patel,Zone-B,17.44553,78.379097,OK,Normal,Allowed
2026-06-30 19:38:14.664903,W011,Rohit Gupta,Zone-B,17.444168,78.377343,OK,Normal,Allowed
2026-06-30 19:43:14.664903,W002,Priya Reddy,Zone-A,17.443986,78.377729,OK,High-Risk,Allowed
2026-06-30 19:48:14.664903,W001,Rahul Sharma,Zone-A,17.444586,78.37764,OK,High-Risk,Restricted
2026-06-30 19:53:14.664903,W011,Rohit Gupta,Chemical Storage,17.442828,78.378703,OK,High-Risk,Allowed
2026-06-30 19:58:14.664903,W002,Priya Reddy,Chemical Storage,17.442733,78.378647,OK,High-Risk,Restricted
2026-06-30 20:03:14.664903,W005,Karan Singh,Chemical Storage,17.442675,78.378888,Missing Gloves,High-Risk,Allowed
2026-06-30 20:08:14.664903,W007,Arjun Nair,Zone-B,17.444813,78.379623,OK,Normal,Allowed
2026-06-30 20:13:14.664903,W001,Rahul Sharma,Furnace Area,17.443136,78.382346,OK,High-Risk,Allowed
2026-06-30 20:18:14.664903,W012,Fatima Khan,Zone-A,17.442762,78.376736,No Mask,High-Risk,Allowed
2026-06-30 20:23:14.664903,W001,Rahul Sharma,Zone-C,17.446786,78.380799,OK,Normal,Allowed
2026-06-30 20:28:14.664903,W009,Vikram Rao,Zone-A,17.444111,78.375745,Missing Gloves,High-Risk,Restricted
2026-06-30 20:33:14.664903,W004,Sneha Patel,Assembly Point,17.447982,78.376907,OK,Normal,Allowed
2026-06-30 20:38:14.664903,W010,Anjali Das,Zone-C,17.446448,78.381477,OK,Normal,Allowed
2026-06-30 20:43:14.664903,W010,Anjali Das,Zone-C,17.446261,78.379698,OK,Normal,Allowed
2026-06-30 20:48:14.664903,W012,Fatima Khan,Zone-A,17.443409,78.376977,OK,High-Risk,Allowed
2026-06-30 20:53:14.664903,W007,Arjun Nair,Furnace Area,17.442686,78.380792,OK,High-Risk,Allowed
2026-06-30 20:58:14.664903,W002,Priya Reddy,Chemical Storage,17.442517,78.378585,OK,High-Risk,Allowed
2026-06-30 21:03:14.664903,W009,Vikram Rao,Furnace Area,17.442336,78.381477,OK,High-Risk,Allowed
2026-06-30 21:08:14.664903,W001,Rahul Sharma,Furnace Area,17.44229,78.38168,OK,High-Risk,Allowed
2026-06-30 21:13:14.664903,W004,Sneha Patel,Assembly Point,17.445743,78.376817,No Mask,Normal,Allowed
2026-06-30 21:18:14.664903,W012,Fatima Khan,Zone-C,17.445288,78.380757,OK,Normal,Allowed
2026-06-30 21:23:14.664903,W005,Karan Singh,Zone-C,17.44726,78.379532,Missing Gloves,Normal,Allowed
2026-06-30 21:28:14.664903,W007,Arjun Nair,Zone-B,17.445543,78.379672,OK,Normal,Allowed
2026-06-30 21:33:14.664903,W002,Priya Reddy,Furnace Area,17.443525,78.38146,OK,High-Risk,Allowed
2026-06-30 21:38:14.664903,W002,Priya Reddy,Assembly Point,17.446427,78.375605,OK,Normal,Allowed
2026-06-30 21:43:14.664903,W011,Rohit Gupta,Zone-A,17.442087,78.37669,OK,High-Risk,Allowed
2026-06-30 21:48:14.664903,W008,Meera Joshi,Furnace Area,17.44297,78.38206,OK,High-Risk,Allowed
2026-06-30 21:53:14.664903,W009,Vikram Rao,Chemical Storage,17.44158,78.377777,OK,High-Risk,Allowed
2026-06-30 21:58:14.664903,W006,Neha Verma,Assembly Point,17.447153,78.376488,OK,Normal,Allowed
2026-06-30 22:03:14.664903,W008,Meera Joshi,Chemical Storage,17.442963,78.378172,Missing Gloves,High-Risk,Restricted
2026-06-30 22:08:14.664903,W005,Karan Singh,Assembly Point,17.447365,78.377599,OK,Normal,Allowed
2026-06-30 22:13:14.664903,W008,Meera Joshi,Zone-A,17.443057,78.376742,OK,High-Risk,Allowed
2026-06-30 22:18:14.664903,W006,Neha Verma,Chemical Storage,17.442414,78.37809,OK,High-Risk,Allowed
2026-06-30 22:23:14.664903,W005,Karan Singh,Assembly Point,17.446429,78.377675,Missing Gloves,Normal,Allowed
2026-06-30 22:28:14.664903,W001,Rahul Sharma,Zone-A,17.445063,78.378512,,High-Risk,Allowed
2026-06-30 22:33:14.664903,W008,Meera Joshi,Chemical Storage,17.441182,78.378827,OK,High-Risk,Allowed
2026-06-30 22:38:14.664903,W003,Amit Kumar,Zone-A,17.443034,78.376956,OK,High-Risk,Allowed
2026-06-30 22:43:14.664903,W012,Fatima Khan,Assembly Point,17.446605,78.375827,OK,Normal,Allowed
2026-06-30 22:48:14.664903,W008,Meera Joshi,Zone-C,17.445413,78.380801,OK,Normal,Allowed
2026-06-30 22:53:14.664903,W010,Anjali Das,Zone-B,17.445515,78.378629,OK,Normal,Allowed
2026-06-30 22:58:14.664903,W003,Amit Kumar,Zone-C,17.446741,78.380496,OK,Normal,Allowed
2026-06-30 23:03:14.664903,W007,Arjun Nair,Zone-C,17.446102,78.380986,Missing Gloves,Normal,Allowed
2026-06-30 23:08:14.664903,W006,Neha Verma,Zone-A,17.443693,78.375174,OK,High-Risk,Allowed
2026-06-30 23:13:14.664903,W001,Rahul Sharma,Assembly Point,17.446969,78.377097,OK,Normal,Allowed
2026-06-30 23:18:14.664903,W011,Rohit Gupta,Furnace Area,17.443942,78.380622,Missing Helmet,High-Risk,Allowed
2026-06-30 23:23:14.664903,W001,Rahul Sharma,Zone-B,17.446293,78.379582,OK,Normal,Allowed
2026-06-30 23:28:14.664903,W001,Rahul Sharma,Zone-B,17.444881,78.377872,OK,Normal,Allowed
2026-06-30 23:33:14.664903,W007,Arjun Nair,Zone-C,17.446615,78.379774,Missing Helmet,Normal,Allowed
2026-06-30 23:38:14.664903,W001,Rahul Sharma,Furnace Area,17.443749,78.382054,OK,High-Risk,Restricted
