timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label,worker_id,worker_name,latitude,longitude,ppe_status,risk_zone,entry_status,fault_history_count,maintenance_status,allowed_task,valid_from,valid_to,permit_status,maintenance_overdue,ppe_violation,invalid_permit,restricted_entry
2026-06-29 05:38:14.664903,Zone-A,28.99,60.5,4.64,3.63,75.27,Running,Medium,W003,Amit Kumar,17.443694,78.377724,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,1
2026-06-29 05:43:14.664903,Furnace Area,62.0,26.81,4.68,6.47,86.48,Running,Low,W011,Rohit Gupta,17.442825,78.381151,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 05:48:14.664903,Zone-A,46.18,40.0,2.25,5.78,77.0,Running,Low,W012,Fatima Khan,17.443109,78.378762,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 05:53:14.664903,Zone-B,31.24,30.47,3.19,6.53,63.24,Warning,Low,W004,Sneha Patel,17.445393,78.380461,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-06-29 05:58:14.664903,Zone-C,34.64,58.57,3.26,5.71,91.32,Running,Medium,W002,Priya Reddy,17.446162,78.380979,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-06-29 06:03:14.664903,Zone-A,28.82,27.68,2.92,6.64,78.48,Running,Low,W007,Arjun Nair,17.444303,78.377395,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 06:08:14.664903,Zone-B,38.55,27.68,3.83,3.97,88.88,Running,Low,W002,Priya Reddy,17.44464,78.378382,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-29 06:13:14.664903,Furnace Area,51.75,28.96,5.89,6.23,80.37,Running,Low,W001,Rahul Sharma,17.444329,78.381925,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 06:18:14.664903,Assembly Point,37.79,13.66,2.0,3.7,72.9,Running,Medium,W001,Rahul Sharma,17.447912,78.376535,Missing Gloves,Normal,Allowed,5.666666666666667,OK,No active permit,,,Invalid,0,1,1,0
2026-06-29 06:23:14.664903,Furnace Area,41.41,49.36,6.17,5.39,90.85,Running,Medium,W005,Karan Singh,17.442142,78.382039,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,0
2026-06-29 06:28:14.664903,Zone-B,25.64,32.35,3.29,5.84,75.75,Warning,Low,W012,Fatima Khan,17.445644,78.37898,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-29 06:33:14.664903,Assembly Point,30.84,21.03,1.27,1.81,59.62,Running,Low,W009,Vikram Rao,17.447271,78.376226,Missing Helmet,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-06-29 06:38:14.664903,Chemical Storage,49.27,54.12,1.76,4.51,73.85,Running,High,W012,Fatima Khan,17.442104,78.378775,OK,High-Risk,Restricted,4.0,OK,No active permit,,,Invalid,0,0,1,1
2026-06-29 06:43:14.664903,Furnace Area,48.1,15.64,3.82,8.6,80.09,Running,Medium,W008,Meera Joshi,17.442837,78.381662,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Expired,0,0,1,0
2026-06-29 06:48:14.664903,Zone-C,35.8,46.25,3.47,5.74,82.43,Running,Low,W001,Rahul Sharma,17.446182,78.380572,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-19 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,0,0,0
2026-06-29 06:53:14.664903,Zone-A,41.28,44.73,3.48,6.27,84.73,Running,Low,W006,Neha Verma,17.445209,78.375971,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,1
2026-06-29 06:58:14.664903,Zone-A,40.53,52.22,2.44,5.45,85.36,Running,Medium,W005,Karan Singh,17.44352,78.37751,Missing Helmet,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,1,1,0
2026-06-29 07:03:14.664903,Zone-B,37.36,22.15,2.83,5.1,69.43,Running,Low,W002,Priya Reddy,17.444585,78.378905,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-29 07:08:14.664903,Zone-B,37.01,76.52,1.97,5.45,69.15,Warning,Medium,W001,Rahul Sharma,17.444073,78.378743,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-29 07:13:14.664903,Zone-C,39.61,47.87,6.97,5.08,79.27,Running,Low,W004,Sneha Patel,17.446476,78.379652,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-06-29 07:18:14.664903,Furnace Area,47.26,25.41,3.88,7.89,90.87,Running,Critical,W003,Amit Kumar,17.443207,78.381084,OK,High-Risk,Restricted,2.0,OK,No active permit,,,Invalid,0,0,1,1
2026-06-29 07:23:14.664903,Zone-B,28.44,53.92,1.99,5.05,71.58,Warning,Low,W010,Anjali Das,17.445225,78.37932,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-29 07:28:14.664903,Zone-B,26.15,34.92,4.43,6.56,74.09,Stopped,Low,W001,Rahul Sharma,17.445229,78.380548,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-29 07:33:14.664903,Furnace Area,54.67,44.44,4.76,6.96,80.92,Running,Low,W010,Anjali Das,17.443961,78.381534,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 07:38:14.664903,Zone-A,38.59,41.92,6.6,6.66,76.27,Running,Low,W007,Arjun Nair,17.443812,78.377144,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 07:43:14.664903,Chemical Storage,37.97,45.63,2.12,4.38,81.92,Running,Low,W007,Arjun Nair,17.44148,78.377271,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-29 07:48:14.664903,Furnace Area,39.16,10.36,7.13,6.02,91.51,Stopped,Medium,W001,Rahul Sharma,17.443576,78.381339,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 07:53:14.664903,Chemical Storage,36.63,99.76,2.98,6.4,80.35,Running,High,W001,Rahul Sharma,17.441668,78.378152,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 07:58:14.664903,Zone-A,32.36,59.61,3.01,4.4,80.24,Running,Low,W009,Vikram Rao,17.444032,78.377406,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 08:03:14.664903,Zone-A,45.45,92.43,3.53,3.79,74.5,Running,High,W002,Priya Reddy,17.444598,78.37638,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 08:08:14.664903,Zone-A,46.7,45.17,7.23,4.53,81.48,Warning,Medium,W003,Amit Kumar,17.443289,78.378715,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,1
2026-06-29 08:13:14.664903,Assembly Point,37.59,31.81,0.5,3.71,73.46,Running,Low,W004,Sneha Patel,17.447515,78.375699,OK,Normal,Allowed,5.666666666666667,OK,No active permit,,,Invalid,0,0,1,0
2026-06-29 08:18:14.664903,Zone-A,32.75,39.58,2.78,6.73,64.55,Running,Medium,W011,Rohit Gupta,17.444559,78.376295,OK,High-Risk,Restricted,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,1
2026-06-29 08:23:14.664903,Assembly Point,26.19,5.0,0.84,5.01,66.85,Running,Low,W011,Rohit Gupta,17.446261,78.377112,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 08:28:14.664903,Zone-C,56.9,41.25,6.44,6.32,86.78,Running,Low,W003,Amit Kumar,17.445838,78.380839,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 08:33:14.664903,Zone-B,34.08,41.24,2.18,4.93,69.28,Running,Medium,W003,Amit Kumar,17.443697,78.379699,No Mask,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,1,0,0
2026-06-29 08:38:14.664903,Furnace Area,41.49,29.29,5.9,6.33,86.02,Running,High,W005,Karan Singh,17.44339,78.38163,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,1
2026-06-29 08:43:14.664903,Furnace Area,52.67,48.8,5.78,6.06,81.65,Running,Medium,W002,Priya Reddy,17.443505,78.381767,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-16 08:43:14.657471,Suspended,0,0,1,0
2026-06-29 08:48:14.664903,Assembly Point,30.04,26.54,1.15,4.17,71.39,Running,Low,W012,Fatima Khan,17.447729,78.376482,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 08:53:14.664903,Zone-C,28.8,32.66,4.71,7.95,79.61,Running,Low,W009,Vikram Rao,17.446719,78.380011,Missing Gloves,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-06-29 08:58:14.664903,Furnace Area,44.13,19.88,3.0,7.35,72.39,Running,Medium,W005,Karan Singh,17.443015,78.380475,Missing Helmet,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,1,1,0
2026-06-29 09:03:14.664903,Zone-A,44.5,61.52,3.74,4.23,73.87,Running,High,W010,Anjali Das,17.443564,78.37717,OK,High-Risk,Restricted,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,1
2026-06-29 09:08:14.664903,Chemical Storage,37.86,80.75,0.5,4.97,73.79,Running,High,W009,Vikram Rao,17.442763,78.378748,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-14 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,0,0,0
2026-06-29 09:13:14.664903,Zone-B,35.95,39.14,1.88,6.01,80.59,Stopped,Medium,W006,Neha Verma,17.445841,78.379885,No Mask,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Expired,1,1,1,0
2026-06-29 09:18:14.664903,Zone-A,38.09,46.62,3.95,4.98,77.95,Running,Medium,W003,Amit Kumar,17.444083,78.376836,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,1
2026-06-29 09:23:14.664903,Chemical Storage,45.16,84.89,2.91,5.39,96.86,Running,Critical,W003,Amit Kumar,17.441308,78.377908,OK,High-Risk,Restricted,4.0,OK,Chemical inventory check,2026-06-16 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,1
2026-06-29 09:28:14.664903,Zone-A,39.31,42.21,3.56,4.73,74.22,Running,Low,W004,Sneha Patel,17.4442,78.376849,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 09:33:14.664903,Assembly Point,32.55,33.37,5.34,4.38,72.6,Running,Low,W008,Meera Joshi,17.447298,78.376289,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-18 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-29 09:38:14.664903,Assembly Point,27.14,15.31,4.03,4.23,67.43,Running,Low,W002,Priya Reddy,17.447588,78.375588,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-16 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 09:43:14.664903,Furnace Area,56.16,22.88,4.18,5.56,105.39,Running,High,W012,Fatima Khan,17.442929,78.381072,Missing Gloves,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,1,0,0
2026-06-29 09:48:14.664903,Furnace Area,48.04,26.22,4.56,6.14,95.53,Running,Low,W010,Anjali Das,17.44342,78.380522,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 09:53:14.664903,Zone-B,31.28,28.38,3.06,6.13,73.96,Warning,Low,W002,Priya Reddy,17.445138,78.380244,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-29 09:58:14.664903,Zone-A,40.38,46.62,5.85,5.69,64.09,Running,Low,W001,Rahul Sharma,17.444683,78.376086,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 10:03:14.664903,Zone-A,38.26,24.44,2.94,4.84,72.61,Running,Low,W002,Priya Reddy,17.443856,78.377923,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,1
2026-06-29 10:08:14.664903,Zone-A,32.43,51.54,2.34,5.01,80.27,Running,Low,W010,Anjali Das,17.443402,78.376282,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-06-29 10:13:14.664903,Zone-B,35.46,48.48,2.91,6.7,76.09,Warning,Low,W001,Rahul Sharma,17.445239,78.37917,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-29 10:18:14.664903,Zone-B,20.36,48.6,1.99,4.95,76.3,Warning,Medium,W007,Arjun Nair,17.445645,78.37918,Missing Helmet,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,1,1,0,0
2026-06-29 10:23:14.664903,Zone-C,27.5,57.36,5.53,4.24,84.33,Running,Low,W003,Amit Kumar,17.445983,78.380497,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 10:28:14.664903,Zone-A,41.27,70.56,4.4,5.49,75.62,Running,High,W003,Amit Kumar,17.444227,78.378152,Missing Gloves,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,1,0,0
2026-06-29 10:33:14.664903,Furnace Area,48.78,17.37,3.56,6.51,89.73,Running,Medium,W005,Karan Singh,17.442748,78.382018,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,0
2026-06-29 10:38:14.664903,Zone-A,33.89,43.38,3.48,4.85,79.65,Running,Low,W005,Karan Singh,17.444906,78.3764,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-06-29 10:43:14.664903,Zone-C,36.44,42.07,4.18,8.66,82.35,Running,Low,W003,Amit Kumar,17.446736,78.380901,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 10:48:14.664903,Zone-A,33.48,48.59,3.2,5.07,75.75,Running,Low,W009,Vikram Rao,17.44443,78.377257,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 10:53:14.664903,Furnace Area,50.97,27.79,6.91,6.03,88.44,Running,Medium,W011,Rohit Gupta,17.44337,78.380884,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,1
2026-06-29 10:58:14.664903,Zone-C,28.02,47.5,3.67,5.67,80.03,Running,Low,W003,Amit Kumar,17.446396,78.380086,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 11:03:14.664903,Zone-B,45.39,40.68,2.28,4.96,77.87,Warning,Low,W003,Amit Kumar,17.444789,78.378157,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,0,0,0
2026-06-29 11:08:14.664903,Assembly Point,43.13,13.67,2.25,5.44,70.53,Running,Low,W011,Rohit Gupta,17.44689,78.376353,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 11:13:14.664903,Furnace Area,44.84,73.29,6.18,5.49,80.7,Running,Medium,W006,Neha Verma,17.442275,78.381991,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 11:18:14.664903,Assembly Point,31.6,22.58,0.51,2.04,71.74,Running,Low,W005,Karan Singh,17.447129,78.377035,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-15 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-29 11:23:14.664903,Zone-A,34.07,42.16,4.36,5.93,83.58,Running,Medium,W008,Meera Joshi,17.443893,78.37763,No Mask,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,1,0,1
2026-06-29 11:28:14.664903,Zone-A,41.55,73.72,2.88,6.54,73.42,Running,High,W004,Sneha Patel,17.444541,78.377159,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 11:33:14.664903,Zone-B,23.79,48.54,0.5,2.82,78.69,Warning,Medium,W009,Vikram Rao,17.445569,78.378554,No Mask,Normal,Allowed,2.0,Overdue,No active permit,,,Invalid,1,1,1,0
2026-06-29 11:38:14.664903,Chemical Storage,37.74,27.62,3.65,5.25,75.68,Running,Medium,W012,Fatima Khan,17.442115,78.378845,OK,High-Risk,Restricted,4.0,OK,No active permit,,,Invalid,0,0,1,1
2026-06-29 11:43:14.664903,Zone-C,33.86,17.51,6.64,6.7,73.01,Running,Low,W007,Arjun Nair,17.446158,78.380235,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-06-29 11:48:14.664903,Zone-A,41.39,19.09,2.9,3.44,76.0,Running,Low,W003,Amit Kumar,17.443769,78.377256,Missing Gloves,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,1,0,0
2026-06-29 11:53:14.664903,Furnace Area,45.98,18.99,6.24,6.45,91.86,Running,Critical,W009,Vikram Rao,17.443076,78.3809,Missing Helmet,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-15 08:43:14.657471,Suspended,0,1,1,0
2026-06-29 11:58:14.664903,Furnace Area,48.41,62.27,2.89,6.39,90.16,Running,Medium,W006,Neha Verma,17.443244,78.381195,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:03:14.664903,Assembly Point,20.0,14.72,3.65,3.51,62.85,Running,Low,W003,Amit Kumar,17.447112,78.376648,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:08:14.664903,Zone-C,37.29,37.25,4.51,7.18,89.04,Running,Low,W012,Fatima Khan,17.448038,78.37994,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-22 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:13:14.664903,Furnace Area,57.38,18.51,5.92,6.73,84.42,Running,Critical,W005,Karan Singh,17.443262,78.381937,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,1
2026-06-29 12:18:14.664903,Chemical Storage,33.45,78.03,1.14,6.94,83.01,Running,High,W005,Karan Singh,17.442037,78.378218,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:23:14.664903,Zone-A,50.15,43.37,3.44,6.46,91.78,Running,Low,W003,Amit Kumar,17.44424,78.376608,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:28:14.664903,Furnace Area,46.27,25.8,4.26,4.82,102.68,Running,Medium,W009,Vikram Rao,17.443412,78.380717,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-15 08:43:14.657471,Suspended,0,0,1,0
2026-06-29 12:33:14.664903,Assembly Point,35.08,5.86,0.5,2.7,76.58,Running,Low,W007,Arjun Nair,17.446923,78.374691,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-10 08:43:14.657471,Suspended,0,0,1,0
2026-06-29 12:38:14.664903,Zone-A,42.05,41.32,1.28,4.88,81.65,Running,Low,W002,Priya Reddy,17.444383,78.378459,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:43:14.664903,Zone-B,28.74,35.56,2.16,3.26,81.2,Stopped,Low,W001,Rahul Sharma,17.445524,78.379199,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-29 12:48:14.664903,Assembly Point,33.13,11.77,0.5,3.54,73.13,Running,Low,W008,Meera Joshi,17.448226,78.376957,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-18 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:53:14.664903,Zone-A,36.15,82.22,3.51,4.17,78.17,Running,High,W003,Amit Kumar,17.443166,78.377113,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-06-29 12:58:14.664903,Zone-A,44.18,54.87,2.39,5.13,72.16,Running,Low,W001,Rahul Sharma,17.444056,78.377929,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-29 13:03:14.664903,Chemical Storage,40.27,87.81,4.23,7.95,80.74,Running,High,W010,Anjali Das,17.441958,78.377711,Missing Gloves,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-06-29 13:08:14.664903,Zone-A,42.53,57.11,3.21,5.47,86.69,Running,Medium,W006,Neha Verma,17.444692,78.376176,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,1
2026-06-29 13:13:14.664903,Furnace Area,50.22,25.99,6.84,7.03,97.23,Running,High,W011,Rohit Gupta,17.442417,78.380751,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,1
2026-06-29 13:18:14.664903,Zone-C,39.57,32.9,6.02,6.03,78.17,Running,Low,W006,Neha Verma,17.447653,78.380607,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-19 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-29 13:23:14.664903,Chemical Storage,37.8,53.57,4.71,5.36,73.14,Running,Low,W009,Vikram Rao,17.441544,78.378449,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-14 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,0,0,0
2026-06-29 13:28:14.664903,Zone-A,48.01,57.35,1.33,5.06,82.27,Running,High,W007,Arjun Nair,17.444339,78.376698,No Mask,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,1,0,1
2026-06-29 13:33:14.664903,Furnace Area,52.3,17.37,5.47,6.65,91.24,Running,Low,W010,Anjali Das,17.442727,78.382138,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 13:38:14.664903,Chemical Storage,37.43,66.92,4.63,6.12,83.84,Running,Low,W001,Rahul Sharma,17.442235,78.379056,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-29 13:43:14.664903,Furnace Area,50.07,13.49,5.86,6.26,92.09,Running,Critical,W011,Rohit Gupta,17.44311,78.380767,No Mask,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,1,0,1
